asset,model,origin,u_pit
sugar,ARIMA-t,3650,0.2674741167700857
sugar,RW-G,3700,0.0438278852055066
sugar,RW-t,3700,0.056486173172245
sugar,ARIMA-G,3700,0.0399660714259839
sugar,ARIMA-t,3700,0.0527916979884402
sugar,RW-G,3750,0.1808290295016941
sugar,RW-t,3750,0.1897170266917403
sugar,ARIMA-G,3750,0.155264718219857
sugar,ARIMA-t,3750,0.1653818213732621
sugar,RW-G,3800,0.085754119882638
sugar,RW-t,3800,0.0981678592508156
sugar,ARIMA-G,3800,0.0653995343098421
sugar,ARIMA-t,3800,0.0784934230662045
sugar,RW-G,3850,0.1018939907587376
sugar,RW-t,3850,0.1136735421912615
sugar,ARIMA-G,3850,0.0669505892682106
sugar,ARIMA-t,3850,0.0798524818998032
sugar,RW-G,3900,0.0647269753622884
sugar,RW-t,3900,0.0776218465460455
sugar,ARIMA-G,3900,0.0129894232244466
sugar,ARIMA-t,3900,0.0231369064468341
sugar,RW-G,4150,0.8820184166115881
sugar,RW-t,4150,0.8682748304367904
sugar,ARIMA-G,4150,0.9094480679507152
sugar,ARIMA-t,4150,0.894490519757525
sugar,RW-G,4200,0.6954163979068835
sugar,RW-t,4200,0.6898471852074586
sugar,ARIMA-G,4200,0.71144637002246
sugar,ARIMA-t,4200,0.7052539970738081
sugar,RW-G,4250,0.8461052332971555
sugar,RW-t,4250,0.8340993954688417
sugar,ARIMA-G,4250,0.8500579307886496
sugar,ARIMA-t,4250,0.8377895995223246
sugar,RW-G,4300,0.3341052716922197
sugar,RW-t,4300,0.338625242321121
sugar,ARIMA-G,4300,0.2798010662939801
sugar,ARIMA-t,4300,0.2862663901046094
sugar,RW-G,4350,0.5132546826932641
sugar,RW-t,4350,0.5129299840268633
sugar,ARIMA-G,4350,0.4662518194852744
sugar,ARIMA-t,4350,0.4670865721884549
sugar,RW-G,4400,0.566235710269292
sugar,RW-t,4400,0.5645927729587248
sugar,ARIMA-G,4400,0.5277521221569969
sugar,ARIMA-t,4400,0.5270712135225649
sugar,RW-G,4450,0.4445781600153603
sugar,RW-t,4450,0.4459441017499153
sugar,ARIMA-G,4450,0.4027767393434572
sugar,ARIMA-t,4450,0.4052470653984938
sugar,RW-G,4500,0.6691930402746575
sugar,RW-t,4500,0.6646349068938426
sugar,ARIMA-G,4500,0.6474619525252867
sugar,ARIMA-t,4500,0.643569535315311
sugar,RW-G,4550,0.6129242404114443
sugar,RW-t,4550,0.6100736114674814
sugar,ARIMA-G,4550,0.5885052987787394
sugar,ARIMA-t,4550,0.5863038967215578
sugar,RW-G,4600,0.3217064180588904
sugar,RW-t,4600,0.326517777977777
sugar,ARIMA-G,4600,0.2680153885612107
sugar,ARIMA-t,4600,0.2747615588084228
sugar,RW-G,4650,0.2520707989612203
sugar,RW-t,4650,0.2594322940344787
sugar,ARIMA-G,4650,0.2039602405241425
sugar,ARIMA-t,4650,0.2134016548592489
sugar,RW-G,4700,0.3215603851173423
sugar,RW-t,4700,0.3264690919529466
sugar,ARIMA-G,4700,0.2385196997704985
sugar,ARIMA-t,4700,0.2465998200628559
sugar,RW-G,4750,0.7258884478916869
sugar,RW-t,4750,0.719278869774914
sugar,ARIMA-G,4750,0.7034481016360907
sugar,ARIMA-t,4750,0.6976441377329321
sugar,RW-G,4800,0.4870814031850979
sugar,RW-t,4800,0.4873960699196715
sugar,ARIMA-G,4800,0.4349292340651695
sugar,ARIMA-t,4800,0.4365485704006391
sugar,RW-G,4850,0.5861552692056111
sugar,RW-t,4850,0.5840084189714989
sugar,ARIMA-G,4850,0.5501429804025325
sugar,ARIMA-t,4850,0.5489121309547862
sugar,RW-G,4900,0.6901208809173246
sugar,RW-t,4900,0.684873345291799
sugar,ARIMA-G,4900,0.6640196667103396
sugar,ARIMA-t,4900,0.6596118588530819
sugar,RW-G,4950,0.6324411192402234
sugar,RW-t,4950,0.6290154128158587
sugar,ARIMA-G,4950,0.6193458322055821
sugar,ARIMA-t,4950,0.6162834482849521
sugar,RW-G,5000,0.974277241689788
sugar,RW-t,5000,0.9603087325778312
sugar,ARIMA-G,5000,0.981268059979925
sugar,ARIMA-t,5000,0.9681879381599356
sugar,RW-G,5050,0.9924073684505342
sugar,RW-t,5050,0.982497238078129
sugar,ARIMA-G,5050,0.9949176739456244
sugar,ARIMA-t,5050,0.9862703245980212
tranquillity,RW-G,1200,0.0259198087354531
tranquillity,RW-t,1200,0.0366565008783782
tranquillity,ARIMA-G,1200,0.0662594098522131
tranquillity,ARIMA-t,1200,0.0778294888092812
tranquillity,RW-G,1250,0.096448033132829
tranquillity,RW-t,1250,0.1074723040561444
tranquillity,ARIMA-G,1250,0.1781625869002556
tranquillity,ARIMA-t,1250,0.1862864081405619
tranquillity,RW-G,1300,0.1065906977743091
tranquillity,RW-t,1300,0.1176725137726148
tranquillity,ARIMA-G,1300,0.1733194719847667
tranquillity,ARIMA-t,1300,0.1818881732555634
tranquillity,RW-G,1350,0.0576244437523356
tranquillity,RW-t,1350,0.0697583897172818
tranquillity,ARIMA-G,1350,0.1020313296439521
tranquillity,ARIMA-t,1350,0.1131710047780389
tranquillity,RW-G,1400,0.4558737621979962
tranquillity,RW-t,1400,0.4567288723057662
tranquillity,ARIMA-G,1400,0.4912682679146901
tranquillity,ARIMA-t,1400,0.4914344617276521
tranquillity,RW-G,1450,0.4409650667663275
tranquillity,RW-t,1450,0.4421729603193755
tranquillity,ARIMA-G,1450,0.4927033103602339
tranquillity,ARIMA-t,1450,0.4928492166703855
tranquillity,RW-G,1500,0.7967891399828331
tranquillity,RW-t,1500,0.7889321492286945
tranquillity,ARIMA-G,1500,0.8090564516337129
tranquillity,ARIMA-t,1500,0.8008204579756303
tranquillity,RW-G,1550,0.9380526042153188
tranquillity,RW-t,1550,0.9254270353910934
tranquillity,ARIMA-G,1550,0.928090841523594
tranquillity,ARIMA-t,1550,0.9157096462694618
tranquillity,RW-G,1600,0.9650417080926822
tranquillity,RW-t,1600,0.9530165202861708
tranquillity,ARIMA-G,1600,0.9747114024708288
tranquillity,ARIMA-t,1600,0.9634891403764784
tranquillity,RW-G,1650,0.8195062921956098
tranquillity,RW-t,1650,0.8110196200213008
tranquillity,ARIMA-G,1650,0.8408926709024955
tranquillity,ARIMA-t,1650,0.8316933172734542
tranquillity,RW-G,1700,0.3575124098088423
tranquillity,RW-t,1700,0.3604665213835671
tranquillity,ARIMA-G,1700,0.4265814321345313
tranquillity,ARIMA-t,1700,0.4280045585589561
tranquillity,RW-G,1750,0.4880329887605575
tranquillity,RW-t,1750,0.4882615622418754
tranquillity,ARIMA-G,1750,0.5554231454383909
tranquillity,ARIMA-t,1750,0.5543589767043241
tranquillity,RW-G,1800,0.0774172872756365
tranquillity,RW-t,1800,0.0891625533093452
tranquillity,ARIMA-G,1800,0.1321279948653857
tranquillity,ARIMA-t,1800,0.1421408772155935
tranquillity,RW-G,1850,0.2956765834530435
tranquillity,RW-t,1850,0.3002086214124764
tranquillity,ARIMA-G,1850,0.3830468696396281
tranquillity,ARIMA-t,1850,0.3853775077285047
tranquillity,RW-G,1900,0.5327171192048833
tranquillity,RW-t,1900,0.5321019221071099
tranquillity,ARIMA-G,1900,0.5858849406885658
tranquillity,ARIMA-t,1900,0.5842423218213064
tranquillity,RW-G,1950,0.434438800095778
tranquillity,RW-t,1950,0.4356922354946723
tranquillity,ARIMA-G,1950,0.5084726618776967
tranquillity,ARIMA-t,1950,0.5083145392033909
tranquillity,RW-G,2000,0.285937789462417
tranquillity,RW-t,2000,0.29062895758035
tranquillity,ARIMA-G,2000,0.3448288493193054
tranquillity,ARIMA-t,2000,0.3479612800005593
tranquillity,RW-G,2050,0.1113764880312271
tranquillity,RW-t,2050,0.1217848230763063
tranquillity,ARIMA-G,2050,0.1481380538447183
tranquillity,ARIMA-t,2050,0.1572053207712284
tranquillity,RW-G,2100,0.2238308321024857
tranquillity,RW-t,2100,0.2303085716303207
tranquillity,ARIMA-G,2100,0.2794779003387373
tranquillity,ARIMA-t,2100,0.2842165739585823
tranquillity,RW-G,2150,0.241477152967692
tranquillity,RW-t,2150,0.2473003705077837
tranquillity,ARIMA-G,2150,0.3066159048364789
tranquillity,ARIMA-t,2150,0.3105585179268457
tranquillity,RW-G,2200,0.3658718695435069
tranquillity,RW-t,2200,0.3684483895637085
tranquillity,ARIMA-G,2200,0.4117320085656419
tranquillity,ARIMA-t,2200,0.4133441201783483
tranquillity,RW-G,2250,0.5294958563480485
tranquillity,RW-t,2250,0.5289709090029951
tranquillity,ARIMA-G,2250,0.547122204548965
tranquillity,ARIMA-t,2250,0.5462879602503055
tranquillity,RW-G,2300,0.3611147005792551
tranquillity,RW-t,2300,0.3638270424512192
tranquillity,ARIMA-G,2300,0.3824632827487944
tranquillity,ARIMA-t,2300,0.3846889261646699
tranquillity,RW-G,2350,0.3657455479885457
tranquillity,RW-t,2350,0.3684049322305163
tranquillity,ARIMA-G,2350,0.406454979305773
tranquillity,ARIMA-t,2350,0.4082276382033688
tranquillity,RW-G,2400,0.6091361371224704
tranquillity,RW-t,2400,0.6070233447754494
tranquillity,ARIMA-G,2400,0.6293263420766502
tranquillity,ARIMA-t,2400,0.626801344794016
tranquillity,RW-G,2450,0.5754210874587878
tranquillity,RW-t,2450,0.5739992565161911
tranquillity,ARIMA-G,2450,0.5915740802462414
tranquillity,ARIMA-t,2450,0.5898456736196155
tranquillity,RW-G,2500,0.6851431442478174
tranquillity,RW-t,2500,0.6812742602723969
tranquillity,ARIMA-G,2500,0.691671524451852
tranquillity,ARIMA-t,2500,0.6876673308892631
tranquillity,RW-G,2550,0.561799634713063
tranquillity,RW-t,2550,0.560653752797659
tranquillity,ARIMA-G,2550,0.587965455448896
tranquillity,ARIMA-t,2550,0.5863227588139128
tranquillity,RW-G,2600,0.7210972144182073
tranquillity,RW-t,2600,0.7162840551792686
tranquillity,ARIMA-G,2600,0.742968458587431
tranquillity,ARIMA-t,2600,0.7375592292891653
tranquillity,RW-G,2850,0.5514512117046564
tranquillity,RW-t,2850,0.5505167132861161
tranquillity,ARIMA-G,2850,0.6212639916776543
tranquillity,ARIMA-t,2850,0.6189622573416302
tranquillity,RW-G,2900,0.62186621642883
tranquillity,RW-t,2900,0.6194635167579299
tranquillity,ARIMA-G,2900,0.7087608864276872
tranquillity,ARIMA-t,2900,0.7042248545205128
tranquillity,RW-G,2950,0.7802213189485427
tranquillity,RW-t,2950,0.7733711529823839
tranquillity,ARIMA-G,2950,0.8333974353164266
tranquillity,ARIMA-t,2950,0.8246600229264551
tranquillity,RW-G,3000,0.5804072312385781
tranquillity,RW-t,3000,0.5788702816407619
tranquillity,ARIMA-G,3000,0.6423285402195874
tranquillity,ARIMA-t,3000,0.6394637651364867
tranquillity,RW-G,3050,0.571198784763813
tranquillity,RW-t,3050,0.5697917401286055
tranquillity,ARIMA-G,3050,0.6458586025742602
tranquillity,ARIMA-t,3050,0.6427912378730491
tranquillity,RW-G,3100,0.6411667291825032
tranquillity,RW-t,3100,0.6381067642679874
tranquillity,ARIMA-G,3100,0.7298504861014661
tranquillity,ARIMA-t,3100,0.72428653423781
tranquillity,RW-G,3150,0.8653053049224
tranquillity,RW-t,3150,0.8548665347599422
tranquillity,ARIMA-G,3150,0.9142949153521112
tranquillity,ARIMA-t,3150,0.9022054988254952
tranquillity,RW-G,3200,0.9860684069854032
tranquillity,RW-t,3200,0.9763545582538804
tranquillity,ARIMA-G,3200,0.9925088794631174
tranquillity,ARIMA-t,3200,0.9846108533111112
tranquillity,RW-G,3450,0.5854339959216135
tranquillity,RW-t,3450,0.5835533932820017
tranquillity,ARIMA-G,3450,0.7279624587564412
tranquillity,ARIMA-t,3450,0.7220965414295679
tranquillity,RW-G,3500,0.6297683576635256
tranquillity,RW-t,3500,0.6267695338105277
tranquillity,ARIMA-G,3500,0.7475665963460238
tranquillity,ARIMA-t,3500,0.740933047179446
tranquillity,RW-G,3550,0.4153249978255507
tranquillity,RW-t,3550,0.4172367717917946
tranquillity,ARIMA-G,3550,0.518397901949307
tranquillity,ARIMA-t,3550,0.5179932293072677
tranquillity,RW-G,3600,0.2087468642170024
tranquillity,RW-t,3600,0.2171895036280784
tranquillity,ARIMA-G,3600,0.2696690845042099
tranquillity,ARIMA-t,3600,0.2758053103256963
tranquillity,RW-G,3650,0.1466963922898037
tranquillity,RW-t,3650,0.1576925839526512
tranquillity,ARIMA-G,3650,0.168107625141876
tranquillity,ARIMA-t,3650,0.1782022626660334
tranquillity,RW-G,3700,0.7499124292658602
tranquillity,RW-t,3700,0.7431812342247794
tranquillity,ARIMA-G,3700,0.8395002986003142
tranquillity,ARIMA-t,3700,0.829169723040185
tranquillity,RW-G,3750,0.595919873649553
tranquillity,RW-t,3750,0.5937741773054104
tranquillity,ARIMA-G,3750,0.6991238833246458
tranquillity,ARIMA-t,3750,0.69414716687094
tranquillity,RW-G,3800,0.8254419925062959
tranquillity,RW-t,3800,0.8158878262971118
tranquillity,ARIMA-G,3800,0.9078185842470168
tranquillity,ARIMA-t,3800,0.8950206324327534
tranquillity,RW-G,3850,0.417324314234502
tranquillity,RW-t,3850,0.4191301583365994
tranquillity,ARIMA-G,3850,0.5083144681526
tranquillity,ARIMA-t,3850,0.5081374998570031
tranquillity,RW-G,3900,4.557559632233832e-05
tranquillity,RW-t,3900,0.0011173619138795
tranquillity,ARIMA-G,3900,3.961544803910624e-07
tranquillity,ARIMA-t,3900,0.0001972159111728
tranquillity,RW-G,4150,0.9793895745504076
tranquillity,RW-t,4150,0.9668554703170398
tranquillity,ARIMA-G,4150,0.9973751725908736
tranquillity,ARIMA-t,4150,0.991130209301035
tranquillity,RW-G,4200,0.907672029713765
tranquillity,RW-t,4200,0.8940122032829528
tranquillity,ARIMA-G,4200,0.9221289856810848
tranquillity,ARIMA-t,4200,0.9080546315169982
tranquillity,RW-G,4250,0.9295568866722518
tranquillity,RW-t,4250,0.9151314377936984
tranquillity,ARIMA-G,4250,0.991792603439201
tranquillity,ARIMA-t,4250,0.9820456547414754
tranquillity,RW-G,4300,0.495038883224522
tranquillity,RW-t,4300,0.4951540165993219
tranquillity,ARIMA-G,4300,0.5436930217361008
tranquillity,ARIMA-t,4300,0.5426707722745758
tranquillity,RW-G,4350,0.5070032271027465
tranquillity,RW-t,4350,0.5068419396921857
tranquillity,ARIMA-G,4350,0.566096817151088
tranquillity,ARIMA-t,4350,0.5645486802707352
tranquillity,RW-G,4400,0.6594154458245881
tranquillity,RW-t,4400,0.6554180675054803
tranquillity,ARIMA-G,4400,0.7454589922238734
tranquillity,ARIMA-t,4400,0.7385762730377432
tranquillity,RW-G,4450,0.5776306022849781
tranquillity,RW-t,4450,0.5758337242245013
tranquillity,ARIMA-G,4450,0.6526910183400092
tranquillity,ARIMA-t,4450,0.6489131719435364
tranquillity,RW-G,4500,0.9110087398023408
tranquillity,RW-t,4500,0.8972289857121142
tranquillity,ARIMA-G,4500,0.9808728180701596
tranquillity,ARIMA-t,4500,0.9684791126576155
tranquillity,RW-G,4550,0.794453160889782
tranquillity,RW-t,4550,0.7856649425992942
tranquillity,ARIMA-G,4550,0.8684116843429805
tranquillity,ARIMA-t,4550,0.8563855168205596
tranquillity,RW-G,4600,0.5046428259599882
tranquillity,RW-t,4600,0.5045375094390273
tranquillity,ARIMA-G,4600,0.5722635713745127
tranquillity,ARIMA-t,4600,0.5705840467130361
tranquillity,RW-G,4650,0.1696367265548798
tranquillity,RW-t,4650,0.1799498451684498
tranquillity,ARIMA-G,4650,0.197117829669328
tranquillity,ARIMA-t,4650,0.206271346284778
tranquillity,RW-G,4700,0.0879177130484387
tranquillity,RW-t,4700,0.101485241914474
tranquillity,ARIMA-G,4700,0.1152574900100615
tranquillity,ARIMA-t,4700,0.1278764796713157
tranquillity,RW-G,4750,0.168796426687761
tranquillity,RW-t,4750,0.1790259905153266
tranquillity,ARIMA-G,4750,0.1907214272696581
tranquillity,ARIMA-t,4750,0.200017719710956
tranquillity,RW-G,4800,0.1151910662197886
tranquillity,RW-t,4800,0.1276397563187334
tranquillity,ARIMA-G,4800,0.1387847253885961
tranquillity,ARIMA-t,4800,0.1502825089792226
tranquillity,RW-G,4850,0.2365311155582183
tranquillity,RW-t,4850,0.2439704914140503
tranquillity,ARIMA-G,4850,0.1964612073792415
tranquillity,ARIMA-t,4850,0.2055254282646423
tranquillity,RW-G,4900,0.2279995366853081
tranquillity,RW-t,4900,0.2357304627337241
tranquillity,ARIMA-G,4900,0.2225894850431465
tranquillity,ARIMA-t,4900,0.2305296403936367
tranquillity,RW-G,4950,0.3207367988867294
tranquillity,RW-t,4950,0.3251920372594572
tranquillity,ARIMA-G,4950,0.3630932160244581
tranquillity,ARIMA-t,4950,0.3663327878763438
tranquillity,RW-G,5000,0.3967645830919619
tranquillity,RW-t,5000,0.3991365276022819
tranquillity,ARIMA-G,5000,0.4538139165959772
tranquillity,ARIMA-t,5000,0.4548424529365286
tranquillity,RW-G,5050,0.4460141773537834
tranquillity,RW-t,5050,0.4472127099305991
tranquillity,ARIMA-G,5050,0.488211121385011
tranquillity,ARIMA-t,5050,0.4884694909913387
water,RW-G,1200,0.8014263888594946
water,RW-t,1200,0.793021848051299
water,ARIMA-G,1200,0.9310632707292988
water,ARIMA-t,1200,0.9181826110403544
water,RW-G,1250,0.9520702819129456
water,RW-t,1250,0.9385393109624074
water,ARIMA-G,1250,0.9904187874931728
water,ARIMA-t,1250,0.9810823361157848
water,RW-G,1300,0.7668455820532902
water,RW-t,1300,0.7595295164894168
water,ARIMA-G,1300,0.9325097790440764
water,ARIMA-t,1300,0.9191865806443974
water,RW-G,1350,0.8857208573690802
water,RW-t,1350,0.8735392343581981
water,ARIMA-G,1350,0.9756402238037696
water,ARIMA-t,1350,0.9634439427811324
water,RW-G,1400,0.7745413042043772
water,RW-t,1400,0.7668016632729558
water,ARIMA-G,1400,0.9397026155883852
water,ARIMA-t,1400,0.9260459478809407
water,RW-G,1450,0.1044714640996985
water,RW-t,1450,0.1172591666623053
water,ARIMA-G,1450,0.363926204178274
water,ARIMA-t,1450,0.3671139575974669
water,RW-G,1500,0.0438008036414077
water,RW-t,1500,0.05787887687154
water,ARIMA-G,1500,0.2000059870837782
water,ARIMA-t,1500,0.2088682748946582
water,RW-G,1550,0.0109933280245414
water,RW-t,1550,0.0214285198542857
water,ARIMA-G,1550,0.0854512259240592
water,ARIMA-t,1550,0.09896843849498
water,RW-G,1600,0.001595577465978
water,RW-t,1600,0.0066585510950468
water,ARIMA-G,1600,0.0188105059461792
water,ARIMA-t,1600,0.0308140308568584
water,RW-G,1650,0.0657949039679491
water,RW-t,1650,0.0798932839328497
water,ARIMA-G,1650,0.2237328114504984
water,ARIMA-t,1650,0.2316127052097451
water,RW-G,1700,0.298996963322401
water,RW-t,1700,0.3040878579035752
water,ARIMA-G,1700,0.5485914537832195
water,ARIMA-t,1700,0.5475373413139757
water,RW-G,1750,0.2635660491829112
water,RW-t,1750,0.2696538997927867
water,ARIMA-G,1750,0.4982020722830944
water,ARIMA-t,1750,0.4982395398607167
water,RW-G,1800,0.6060408729982283
water,RW-t,1800,0.6037254782700527
water,ARIMA-G,1800,0.7844597802002556
water,ARIMA-t,1800,0.7768195385719641
water,RW-G,1850,0.6441117032946911
water,RW-t,1850,0.6409132834150932
water,ARIMA-G,1850,0.8258333010808293
water,ARIMA-t,1850,0.8167428536469954
water,RW-G,1900,0.5656890753719728
water,RW-t,1900,0.5643407871026791
water,ARIMA-G,1900,0.7729254579296719
water,ARIMA-t,1900,0.7659669086795906
water,RW-G,1950,0.3159267739300425
water,RW-t,1950,0.3201212430285298
water,ARIMA-G,1950,0.5326710756613591
water,ARIMA-t,1950,0.5320215408403044
water,RW-G,2000,0.5023328480080974
water,RW-t,2000,0.5022858124621891
water,ARIMA-G,2000,0.7122459709983502
water,ARIMA-t,2000,0.7072522193314705
water,RW-G,2050,0.3217548262284145
water,RW-t,2050,0.3258512157363107
water,ARIMA-G,2050,0.5606362852228054
water,ARIMA-t,2050,0.5593947774388961
water,RW-G,2100,0.1874492040311347
water,RW-t,2100,0.1961673798142382
water,ARIMA-G,2100,0.3924840345234017
water,ARIMA-t,2100,0.3947808944936899
water,RW-G,2150,0.3627227326184672
water,RW-t,2150,0.3657348031108928
water,ARIMA-G,2150,0.571286589548027
water,ARIMA-t,2150,0.5698159580377332
water,RW-G,2200,0.1853809068188276
water,RW-t,2200,0.1940743223762753
water,ARIMA-G,2200,0.3707967952784391
water,ARIMA-t,2200,0.3735793272599031
water,RW-G,2250,0.3383249489606859
water,RW-t,2250,0.3419549304552521
water,ARIMA-G,2250,0.5676155873024296
water,ARIMA-t,2250,0.5662288238896875
water,RW-G,2300,0.7017953857531359
water,RW-t,2300,0.6970712905751912
water,ARIMA-G,2300,0.8600771841523158
water,ARIMA-t,2300,0.8497763028749662
water,RW-G,2350,0.8733278338858683
water,RW-t,2350,0.862633751096962
water,ARIMA-G,2350,0.951599579231275
water,ARIMA-t,2350,0.9392958329264208
water,RW-G,2400,0.9699259792858844
water,RW-t,2400,0.958203553033176
water,ARIMA-G,2400,0.9918030461918756
water,ARIMA-t,2400,0.9837167239875476
water,RW-G,2450,0.7975520876105955
water,RW-t,2450,0.7898372753910552
water,ARIMA-G,2450,0.9188665950017154
water,ARIMA-t,2450,0.9069747359392888
water,RW-G,2500,0.631551615594705
water,RW-t,2500,0.628854996223509
water,ARIMA-G,2500,0.8249783661687349
water,ARIMA-t,2500,0.816498585875772
water,RW-G,2550,0.5455115088048081
water,RW-t,2550,0.5446443257432875
water,ARIMA-G,2550,0.7632957530737934
water,ARIMA-t,2550,0.757071721260395
water,RW-G,2600,0.1339566438192169
water,RW-t,2600,0.1438521166250188
water,ARIMA-G,2600,0.3177147372219432
water,ARIMA-t,2600,0.3215406326587205
water,RW-G,2850,0.6196518818602408
water,RW-t,2850,0.6173130075052408
water,ARIMA-G,2850,0.8191761454939828
water,ARIMA-t,2850,0.811236625363698
water,RW-G,2900,0.8041942685424688
water,RW-t,2900,0.7965849046149512
water,ARIMA-G,2900,0.9278850918433892
water,ARIMA-t,2900,0.9164053218091992
water,RW-G,2950,0.8090605718722486
water,RW-t,2950,0.8012742332232858
water,ARIMA-G,2950,0.9297775731188702
water,ARIMA-t,2950,0.9182576897318976
water,RW-G,3000,0.8296203517918056
water,RW-t,3000,0.8210600581649816
water,ARIMA-G,3000,0.9422228587240762
water,ARIMA-t,3000,0.9305633248947672
water,RW-G,3050,0.7436116774948623
water,RW-t,3050,0.7379594374985815
water,ARIMA-G,3050,0.9028043431654104
water,ARIMA-t,3050,0.8917945665449152
water,RW-G,3100,0.3559510388447103
water,RW-t,3100,0.3589159967390045
water,ARIMA-G,3100,0.6110789143164488
water,ARIMA-t,3100,0.6088997057740202
water,RW-G,3150,0.5088052314465927
water,RW-t,3150,0.5086377584202266
water,ARIMA-G,3150,0.7501442912954056
water,ARIMA-t,3150,0.7443273940722939
water,RW-G,3200,0.114894315420313
water,RW-t,3200,0.1256451489006133
water,ARIMA-G,3200,0.2953392540996438
water,ARIMA-t,3200,0.2998249384667767
water,RW-G,3450,0.3714273746129098
water,RW-t,3450,0.374020642543917
water,ARIMA-G,3450,0.6023765066370129
water,ARIMA-t,3450,0.6003851132703122
water,RW-G,3500,0.1302197808485963
water,RW-t,3500,0.1403121027355246
water,ARIMA-G,3500,0.2913555266912276
water,ARIMA-t,3500,0.2959166700217924
water,RW-G,3550,0.0969486121191746
water,RW-t,3550,0.1081562502931123
water,ARIMA-G,3550,0.2353190628930268
water,ARIMA-t,3550,0.2415837136948643
water,RW-G,3600,0.1098868457671797
water,RW-t,3600,0.1207246469302776
water,ARIMA-G,3600,0.2548375877227485
water,ARIMA-t,3600,0.2605013296427002
water,RW-G,3650,0.1309020234803727
water,RW-t,3650,0.141062039643799
water,ARIMA-G,3650,0.2897505086562169
water,ARIMA-t,3650,0.2944024698070887
water,RW-G,3700,0.6325452457478347
water,RW-t,3700,0.6298320441287879
water,ARIMA-G,3700,0.8106082837864937
water,ARIMA-t,3700,0.8026749502139829
water,RW-G,3750,0.3992631273234496
water,RW-t,3750,0.4012627232884165
water,ARIMA-G,3750,0.6074007398038633
water,ARIMA-t,3750,0.6052792115144795
water,RW-G,3800,0.1707877868829707
water,RW-t,3800,0.179383495527567
water,ARIMA-G,3800,0.3295734022753871
water,ARIMA-t,3800,0.3331273393877132
water,RW-G,3850,0.4368805763587935
water,RW-t,3850,0.4380841691206509
water,ARIMA-G,3850,0.6427751788145378
water,ARIMA-t,3850,0.6399051400061326
water,RW-G,3900,0.6409588217427173
water,RW-t,3900,0.6381108364258605
water,ARIMA-G,3900,0.820670478458567
water,ARIMA-t,3900,0.8125412744781462
water,RW-G,4150,0.378499139471042
water,RW-t,4150,0.3809193658574618
water,ARIMA-G,4150,0.6014281276560284
water,ARIMA-t,4150,0.5994664894917863
water,RW-G,4200,0.4653727852433041
water,RW-t,4200,0.4660349886257659
water,ARIMA-G,4200,0.6767968650403173
water,ARIMA-t,4200,0.6730463913581048
water,RW-G,4250,0.6158413406705684
water,RW-t,4250,0.6135434027375036
water,ARIMA-G,4250,0.7983105670792956
water,ARIMA-t,4250,0.7909313055262941
water,RW-G,4400,0.7732185210707472
water,RW-t,4400,0.7667149333933764
water,ARIMA-G,4400,0.9020639361369732
water,ARIMA-t,4400,0.8911986829681016
water,RW-G,4450,0.4173356280744045
water,RW-t,4450,0.4189151104012769
water,ARIMA-G,4450,0.6335490789796425
water,ARIMA-t,4450,0.6309175772576874
water,RW-G,4500,0.0539028085583335
water,RW-t,4500,0.0655738592640408
water,ARIMA-G,4500,0.155700213374121
water,ARIMA-t,4500,0.1645754808667784
water,RW-G,4550,0.1597760086598655
water,RW-t,4550,0.1685213810737336
water,ARIMA-G,4550,0.348773683963813
water,ARIMA-t,4550,0.3517652992425785
water,RW-G,4600,0.8525874594341804
water,RW-t,4600,0.8435082153877275
water,ARIMA-G,4600,0.9457442600262016
water,ARIMA-t,4600,0.934460390709388
water,RW-G,4650,0.986607936119518
water,RW-t,4650,0.9779052391720668
water,ARIMA-G,4650,0.9973499604996736
water,ARIMA-t,4650,0.9927048763512192
water,RW-G,4700,0.9982801736078172
water,RW-t,4700,0.9943999505550783
water,ARIMA-G,4700,0.9997306336823008
water,ARIMA-t,4700,0.9980804103587736
water,RW-G,4850,0.6711451814346852
water,RW-t,4850,0.6675673112779092
water,ARIMA-G,4850,0.8507193271194365
water,ARIMA-t,4850,0.8415004837183244
water,RW-G,4900,0.534000009801589
water,RW-t,4900,0.5333640829743663
water,ARIMA-G,4900,0.7515287500525218
water,ARIMA-t,4900,0.745743797481303
water,RW-G,5000,0.2816963626527776
water,RW-t,5000,0.2864592221991944
water,ARIMA-G,5000,0.5290477500232719
water,ARIMA-t,5000,0.5285168498335566
